index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
974,417.62096284,99939.54599564,99894.67559247,99911.80400134,0.39255711,30.7035941,1
975,429.85995839,99901.69861881,99999.64406646,99907.80510089,0.72785431,35.61270072,1
976,512.35447152,100153.2136473,100112.11943488,100134.14218585,0.41979339,21.80013017,0
977,531.33758223,100225.67859238,100219.23285756,100226.22617826,0.48786885,33.00153529,1
978,255.64273403,100216.70709858,100172.24534368,100202.03059851,0.32607855,29.35031604,1
979,529.63419658,100028.44213919,99866.81739536,99988.03757981,0.19483703,15.73975587,0
980,476.42378103,99795.79509144,99792.2023973,99785.49776141,0.49245903,25.64263929,0
981,47.45341804,100141.12949548,100141.13521683,100136.00470516,0.50012056,21.49105126,0
982,578.17720994,99929.09065443,100014.56432108,99941.93799221,0.64783299,27.52667626,1
983,226.32751159,99993.97932183,99994.77870192,99987.29858207,0.50353196,30.78038828,0
984,122.96623626,100226.52532824,100199.85243326,100214.91549859,0.28308765,41.92720848,1
985,653.64991207,99977.26609431,100000.95154847,99922.57978127,0.53623568,26.62922197,1
986,97.04651817,99909.62456282,99902.56605671,99908.20047062,0.42726677,24.13154468,0
987,132.77736574,99672.82641463,99662.7195487,99670.92197761,0.4238811,30.91875465,0
988,40.71572787,100212.70388674,100211.09182285,100209.58288136,0.46040685,28.29586993,0
989,82.9271922,99696.51244075,99692.765175,99692.36080796,0.45481258,28.84952036,1
990,449.21228136,99757.39994507,99714.44415061,99748.72546291,0.40437528,24.69614825,0
991,346.55468554,99951.13680415,99920.35790312,99954.46433504,0.41118601,31.5751794,1
992,316.49467843,99815.05643374,99802.03184942,99778.25915916,0.45884738,25.69690134,1
993,398.55218587,100267.58416706,100265.14163965,100255.60385654,0.49387149,29.56063169,0
994,208.88249632,100094.97923977,100090.84439791,100096.11342214,0.48020493,30.34732156,1
995,944.45675735,99999.89758647,99986.87451141,100038.16701749,0.48621104,27.93514567,0
996,641.970912,100045.94061,99968.03648789,100025.40603983,0.37864851,33.27898112,0
997,898.24186751,100050.97472956,100078.23478287,100017.21662342,0.53034823,24.30727197,1
